,video_id,question,answer,question_category,Question_id,Output
89,EmbodiedCity_11.mp4,"Question: Where do you start and end your journey?

Choices:  
A. Start between the skyscrapers and end at the rooftop of the city center building.  
B. Start at the city square and end at the conical rooftop of a tower.  
C. Start between tall buildings and end at the balcony on the 22nd floor.  
D. Start at the base of a tower and end at the numbered floors of another building.  
E. Start at the parking lot and end at the cityscape view.  ",C,Start/End Position,15,
90,EmbodiedCity_68.mp4,"Question: Which takes longer, your descent to the shop with the red sign displaying ""安个家"" or your navigation over the narrow pathway between tall structures?  
Choices: A. My descent takes the same time as my navigation over the narrow pathway.  
         B. My descent takes shorter than my navigation over the narrow pathway.  
         C. My descent takes longer than my navigation over the narrow pathway.  ",C,Duration,79,
91,AerialVLN_44_392CY0QWGAPC4KI103W5DZEWKVCI4C_4.mp4,"Question: Navigation Instruction given at initial position: [take off and turn left and move forward and get down towards the white building terrace. now turn right and go over the buildings and trees towards the pond. now turn left and go over the buildings and get down reach the road and landed.]. At the initial position, you are asked to navigate based on a series of movement instructions. In terms of next steps, what is the best next step for you?  
choose:  
A. I go up and turn left.  
B. I descend and then fly forward.  
C. I fly forward while descending and turning right.  
D. I turn left and go up.  
E. I rotate the camera downward.  ",A,Action Generation,3048,
92,EmbodiedCity_87.mp4,"Question: Instead of descending further, if you choose to maintain your altitude, can you still reach the two-story small house with a blue roof in the community?  
Choices:  
A. I cannot complete the task because I may overshoot the target, and the hypothetical movement takes longer.  
B. I can complete the task because I have a clear line of sight, but the hypothetical movement takes longer.  
C. I cannot complete the task because the house is obscured by taller buildings.  ",B,Counterfactual,167,
93,RealWorld_GN_21_1.mp4,"Question: You are navigating to the vicinity of the tower crane at the construction site ahead. Thinking back on past actions and objects seen, what do the surroundings of your current location look like?  
Choice:  
A. There is a big park in front of you with a pond. There are several low-rise buildings on the right. Behind you is a busy street with many vehicles.  

B. There is a construction site in front of you with a crane and several concrete mixers. There is a street on the left with motorcycles and cars. Behind you is a large undeveloped area with small sheds and gardens.  

C. There are several high-rise residential buildings on the left and right sides of you. Directly ahead is a large open space with some vegetation. Behind you is a bustling market.  

D. There is a high-rise residential building directly behind you. Ahead is a highway and a large industrial area. There is a small park on the left.  

E. There is a large open space in front of you. Directly behind is a row of high-rise apartments. There is a small shop on the right.  ",B,Cognitive Map,5012,
94,AerialVLN_40_3ITXP059P5HR1G4I8MDNN3928CGJSD_6.mp4,"Question: Navigation Instruction given at initial position: [zoom in on the left tower. resume flying over green bush. turn left at grey building. reverse backwards to the green bush. turn left and zoom in on satellite dish. resume flying over the city buildings. stop and turn left. zoom in on red bulletin board. go to ground level of grey building. turn left at the brown sandstone house. zoom in on ord window of the blue building.]. At the initial position, you are asked to move according to a series of movement instructions. What are you doing now?  
choose:  
A. I fly over buildings.  
B. I go to the ground floor of the gray building.  
C. I continue flying over the green bushes.  
D. I turn left at the brown sandstone house.  
E. I zoom in on the satellite dish.  ",A,Progress Evaluation,2984,
95,AerialVLN_29_3OHYZ19UGL312V9L7ZJ1AZWIN8TOAX_6.mp4,"Question: Navigation Instruction given at initial position: [take off and turn left and move forward and go over the buildings and road and turn right and move forward and go over the buildings and turn left at front of the dates car wash board and move forward. now move forward and get down and besidecharlies chocolate building and turn back and move forward and go over the buildings and get down at intersection road and get up and turn back and move forward. now move forward and get down at front of the white building and turn right and beside sea and move forward and go over the building alley and get down at tastes board with building and land there.]. At the initial position, you are asked to navigate according to a series of movement instructions. What are you doing now?  
choose:  
A. I get off the bus in front of the white building.  
B. I fly over buildings.  
C. I turn right at the building.  
D. I turn left before the date car wash board.  
E. I go through the alley between the buildings.  ",B,Progress Evaluation,2751,
96,EmbodiedCity_42_2.mp4,"Question: You are navigating to ALL-STAR Cafe in Central. Thinking back on past Action Generations and objects you’ve seen, what is the surrounding environment like at your current location?  
Choice:  
A. There is a large park with a playground in front of you, a building to your right, and a two-lane road below you.  
B. There is a large open square in front of me, residential buildings behind me, and a busy intersection below.  
C. There is a building directly in front of me, a busy highway behind me, and a bike path directly below.  
D. There are countless skyscrapers in all directions around me, a small park to my left, and a multi-lane highway below me.  
E. There are several low-rise buildings around me, wide roads, an intersection, many vehicles, street lights, and trees all around.  ",E,Cognitive Map,1406,
97,AerialVLN_83_3JWH6J9I91BO3KE1CYJKQLGJFT2BNJ_3.mp4,"Question: Navigation Instruction given at initial position: [take off and turn back and move forward and go over the buildings and pond and get down at beside the tree and again turn back and fly up. now move forward and go over the trees and road and turn back at top of the brown building and get down at front of the this building. now get down and fly up and turn right and little move forward and turn left and move forward and turn left and move forward and turn back and fly up and beside the blue building and move forward and go over the top of the buildings and turn right and and fly up at front of the brown building. now turn right and again turn right and beside pond and move forward and go over the road and tip of the buildings and turn right and get up and move forward and stay at front of the building.]. At the initial position, you are asked to navigate according to a series of movement instructions. In terms of next steps, what is your best next step?  
choose:  
A. I go up and turn right.  
B. I descend and then fly forward.  
C. I fly forward when rising.  
D. I turn left and descend.  
E. I rotate the camera downward.  ",A,Action Generation,3753,
98,EmbodiedCity_5_1.mp4,"Question: At the initial position, you are asked to navigate to the 28th-floor balcony. Thinking back on past Action Generations and objects you have seen, what should you approach next in order to get from your current location to your destination?  
choose:  
A. I approach the height of the building at 28 stories.  
B. I approach the roof height of high-rise buildings.  
C. I approach the lamppost on the street corner.  
D. I approach the parking lot across the street.  
E. I approach the windows on the 28th floor.  ",A,High-level Planning,1488,
99,AerialVLN_49_3NJM2BJS4547GAIK6DS75URVDUYPCB_4.mp4,"Question: Navigation Instruction given at initial position: [take off and turn left and move forward and go over the building and and turn left and little move forward and turn right and move forward and get down at intersection road and turn right at tree and fly up and move forward. now get down at intersection road and turn left and move forward and our back and fly up and move forward and go over the building and road. now get down front of the pink building and turn back and your see daves car wash building and fly up and move forward and go over the building. now move towards the american board of the building and turn left and fly up and move forward. now get down beside white building and move forward and go over the road and turn left and forward and turn right and move forward and landed at front of american board of the building.]. You move according to a series of movement instructions. In terms of the next steps, what is the best next step for you?  
choose:  
A. I drop down and turn left.  
B. I rise and fly forward.  
C. I fly forward while rising.  
D. I turn right and descend.  
E. I rotate the camera downward.  ",A,Action Generation,3094,
